date,sales,onpromotion,oil_price,holiday,diff,Train_Forecast_Sarimax,Train_Forecast_prophet,train_Forecast_LSTM,train_Forecast_XGB,train_Forecast_RF
2014-10-09,510519.923104,2450,85.76,1,-123786.59594800005,612098.4201723374,578038.4717160644,640462.1875,619297.7,705611.58263843
2014-10-10,702470.317955,4569,85.87,1,26831.022857000004,781820.8923356269,643322.4541196332,658261.875,677137.75,700525.5757266326
2014-10-11,748309.153739,564,85.8349901823282,0,-183008.359281,882896.2205929374,712267.3483792857,792299.375,834989.75,549296.6049689313
2014-10-12,843971.132714,648,85.76500981767181,0,-141495.82935700007,650630.4842793187,764735.3903529828,807842.6875,940906.9,652368.5856403587
2014-10-13,611726.926015,565,85.73,0,-29753.83125100005,589874.7980069917,578803.8179013277,723384.9375,674110.3,549296.6049689313
2014-10-14,550589.573294,2357,81.72,0,-35820.69767659996,663339.5448838632,557729.1939022104,636914.375,649534.94,638227.9440940015
2014-10-15,624797.469491,4945,81.82,0,4596.146432000096,481405.0203709481,598280.1152034586,599183.375,576051.75,622896.3253349877
2014-10-16,538252.607117,2557,82.33,0,27732.68401300005,580963.3495794525,508152.6752065358,604064.625,523449.03,621600.8665612284
2014-10-17,558538.135999,4551,82.8,0,-143932.18195599993,790675.6464794171,569315.5817710315,659883.0625,665843.94,618456.4238485214
2014-10-18,820840.970792,769,82.78999719495091,0,72531.81705299998,885869.5779082812,698050.9221497925,686300.25,682063.5,679016.9096473673
2014-10-19,935410.595877,769,82.77000280504909,0,91439.46316300008,620550.3067182592,747336.2756271206,772991.3125,842033.4,679016.9096473673
2014-10-20,624629.990941,609,82.76,0,12903.06492600008,551998.231038712,558742.8342544627,740280.375,623179.5,584506.4891307042
2014-10-21,542207.165266,2086,83.25,0,-8382.408028000034,628726.027619259,539088.3239439585,639389.125,551012.5,670745.3311116573
2014-10-22,584926.355993,4755,80.52,0,-39871.11349800008,459307.95145739074,575747.6341107904,598472.125,619297.7,620760.9754303484
2014-10-23,492233.2322,2526,82.81,0,-46019.37491700001,545958.7646958551,492894.8013545639,580033.375,548721.44,621600.8665612284
2014-10-24,528403.680064,4477,81.27,0,-30134.455935000093,795000.3425033183,550094.7722183219,605656.3125,615451.7,618456.4238485214
2014-10-25,758926.230707,1003,81.26749929873773,0,-61914.74008499994,996196.7165804482,686807.8488409678,704538.125,803597.0,682211.1945445725
2014-10-26,892128.498949,1020,81.26250070126228,0,-43282.096927999984,596835.3005736958,738270.316778313,783801.8125,834989.75,682211.1945445725
2014-10-27,572806.6319285,583,81.26,0,-51823.359012500034,676966.3184216297,545905.9950171147,724618.4375,609984.44,547022.1775976311
2014-10-28,512678.811505,2327,81.36,0,-29528.353760999977,684843.1803217354,533693.2418152177,609338.5625,543271.7,638227.9440940015
2014-10-29,560819.6780005,4953,82.25,0,-24106.677992500016,710900.8572936562,579194.2247785596,564540.5625,606369.56,622896.3253349877
2014-10-30,459715.26616,2357,81.06,0,-32517.96604000003,595346.6121418229,484520.1240036387,548634.75,490037.28,638227.9440940015
2014-10-31,561876.0719155,4421,80.53,0,33472.391851500026,826479.021666772,549011.1404521555,578066.5625,520238.53,618456.4238485214
2014-11-01,873539.2478855,975,80.0898765778401,0,114613.01717849995,815350.081058675,688317.8250595831,692535.75,757735.3,682211.1945445725
2014-11-02,709851.4922288,944,79.21012342215988,1,-182277.0067202001,833641.4784140389,796539.5566641142,803820.0625,852154.0,735088.3477914999
2014-11-03,973192.041735,690,78.77,1,400385.4098065,639050.671065867,609709.1770624819,651977.75,606369.56,726828.2053064865
2014-11-04,702751.953595,2373,77.15,0,190073.14209,682056.7127454755,538166.3012860974,698473.25,523449.03,638227.9440940015
2014-11-05,718799.9390395,4858,78.71,0,157980.261039,398992.4369543591,583672.5665859396,639928.3125,601454.7,622896.3253349877
2014-11-06,566118.381055,2519,77.87,1,106403.114895,573978.825734454,553248.2149147894,613180.1875,475912.0,705399.4582249518
2014-11-07,585330.25773,4392,78.71,1,23454.18581449997,821715.3762432849,617045.0855614723,633102.625,601454.7,700525.5757266326
2014-11-08,816064.644983,861,78.38991023842918,0,-57474.60290249996,873203.1051023541,698145.7710553629,708971.9375,842033.4,679016.9096473673
2014-11-09,941478.422301,956,77.75008976157083,0,231626.9300722,683120.2678503952,752359.7094607123,767673.0,686981.25,682211.1945445725
2014-11-10,593376.793073,540,77.43,1,-379815.248662,572919.8994354605,618140.5348916376,882305.5,730737.1,520693.213862079
2014-11-11,552505.750307,2362,77.85,1,-150246.20328799996,646083.2872117416,608887.5761982675,696200.5625,665843.94,709339.7166660978
2014-11-12,588093.484021,4810,77.16,1,-130706.45501849998,481461.60867181,647261.6584875961,635676.9375,686981.25,702830.1273084596
2014-11-13,468057.386823,2503,74.13,0,-98060.99423200004,572593.1063945809,497302.2006731853,595062.0625,601454.7,621600.8665612284
2014-11-14,553007.970965,4434,75.91,0,-32322.286764999968,809750.9471314043,561500.4121388462,607269.875,606369.56,618456.4238485214
2014-11-15,786124.201177,1184,75.84248106591865,0,-29940.44380600005,892929.5735611265,703029.0756953444,709814.125,778848.3,679158.7779272783
2014-11-16,956619.401927,1058,75.70751893408134,0,15140.979626000044,650528.8637704948,750494.0068138822,792902.1875,843985.94,682211.1945445725
2014-11-17,620876.340058,754,75.64,0,27499.546984999903,569324.6555549509,559418.1516855495,736566.5625,663652.7,672778.2938510696
2014-11-18,553367.204141,2663,74.55,0,861.4538340000436,618213.5453127369,546298.0919451506,632661.375,551012.5,620050.6576186694
2014-11-19,580234.0113007,5147,74.55,0,-7859.472720299964,509712.8085950484,584309.9232634158,578414.5,651667.0,622896.3253349877
2014-11-20,511855.7610447,2824,75.63,0,43798.37422170001,651825.925164573,496785.70225521136,551972.6875,490037.28,620050.6576186694
2014-11-21,567978.732759,4573,76.52,0,14970.76179400005,782459.1490449097,553882.8321484376,605699.125,551012.5,618456.4238485214
2014-11-22,763720.148593,868,76.32494530154277,0,-22404.05258399993,923740.1910382726,684637.476625623,710215.3125,894592.7,679016.9096473673
2014-11-23,907432.656994,973,75.93505469845722,0,-49186.74493300007,806166.3189432769,736613.744049724,794281.625,843985.94,682211.1945445725
2014-11-24,610847.95702,710,75.74,0,-10028.38303799997,676194.5955746217,547116.9992905811,729776.875,576051.75,672778.2938510696
2014-11-25,541225.608011,2544,74.04,0,-12141.596130000078,713655.0387763013,533110.8403094301,625718.6875,551012.5,621600.8665612284
2014-11-26,579125.306002,5021,73.7,0,-1108.7052987000206,586411.9460477133,573232.69938935,578435.0625,606369.56,622896.3253349877
2014-11-27,475823.897052,2774,69.82000000000001,0,-36031.8639927,683553.6931685696,481613.2392293138,569452.875,523449.03,620050.6576186694
2014-11-28,559619.825094,4654,65.94,1,-8358.907665000064,914425.4358523104,593976.2457881692,596778.4375,601454.7,700525.5757266326
2014-11-29,850925.105136,994,66.70021318373071,0,87204.95654299995,950222.1237393202,676698.7341645244,694421.5625,757735.3,682211.1945445725
2014-11-30,1023691.281592,1076,68.21978681626929,0,116258.62459800008,791808.5738963061,738739.5964209021,805493.3125,834989.75,682211.1945445725
2014-12-01,817413.561974,1423,68.98,1,206565.604954,678669.8330369198,628627.2082017987,767845.3125,623179.5,739844.862223938
2014-12-02,735319.1840285,3045,66.99,0,194093.5760175,738109.5285412257,561005.2862927588,693577.125,543271.7,620050.6576186694
2014-12-03,715127.614539,5359,67.3,0,136002.30853699998,584255.7205469063,607704.9030372765,648229.0,606369.56,634092.8598019088
2014-12-04,578961.517004,3216,66.73,0,103137.61995200004,620032.2846124737,533917.7815315818,613508.1875,490037.28,620050.6576186694
2014-12-05,635445.153317,4849,65.89,1,75825.32822300005,880291.7615788914,656188.8076382614,638790.625,615451.7,702830.1273084596
2014-12-06,829386.70612,1151,65.19980645161291,1,-21538.39901599998,1017941.866586554,801268.0419796335,745035.125,842033.4,730012.967040357
2014-12-07,1013889.8074,1165,63.8201935483871,0,-9801.474191999994,749733.6249082971,808308.9986975624,846571.5625,910268.7,679158.7779272783
2014-12-08,790283.289992,922,63.13,1,-27130.271981999977,705276.2604152212,691095.9733876515,864265.625,803597.0,730012.967040357
2014-12-09,665123.962957,2992,63.74,0,-70195.22107149998,771822.4287041363,645817.1654419604,774401.8125,714688.25,620050.6576186694
2014-12-10,732121.033873,5562,60.99,0,16993.419333999977,657321.8149141986,698741.2877285101,687522.5,686981.25,636586.3731805269
2014-12-11,580542.178879,3159,60.01,0,1580.6618749999907,706317.0274618728,624115.0304631811,658266.625,606369.56,620050.6576186694
2014-12-12,642760.387245,4853,57.81,0,7315.233927999972,1006545.4292383617,692448.2183599109,661680.0625,633543.4,622896.3253349877
2014-12-13,854830.905829,1261,57.34737026647967,0,25444.199709000062,1112739.9391222233,842949.878323259,745420.0,846956.5,676240.8165416522
2014-12-14,999106.1325775,1410,56.42262973352034,0,-14783.674822500092,928699.916778624,911645.6833352192,852054.875,940906.9,676240.8165416522
2014-12-15,790182.945791,1025,55.96,0,-100.34420099994168,1255270.85283913,734377.5789970948,844944.1875,834916.6,671610.3741985395
2014-12-16,799067.056179,2973,55.97,0,133943.09322199994,1073959.4570221389,739660.9110051257,752086.25,677137.75,620050.6576186694
2014-12-17,779966.499188,5290,56.43,0,47845.46531500004,1362346.2739895033,789157.8480274086,735911.9375,714688.25,634092.8598019088
2014-12-18,731938.479893,3179,54.18,0,151396.30101399997,636722.6646901226,712265.9100752104,687046.75,606369.56,620050.6576186694
2014-12-19,757349.3758179,4940,56.91,0,114588.98857290008,1147552.1762786366,783857.807707542,718497.625,729449.56,622896.3253349877
2014-12-20,935555.52434,1534,56.49488359046283,1,80724.61851099995,1047870.980649328,985799.3060851926,793015.5,842033.4,746826.1256814147
2014-12-21,1056605.2012285,1579,55.66511640953716,1,57499.06865100016,1068289.7708267623,1041496.8900558687,877267.4375,940906.9,746826.1256814147
2014-12-22,2016286.6920386,3164,55.25,1,1226103.7462476,879599.7044522887,894321.4625365018,879999.9375,894592.7,763863.7427784624
2014-12-23,1064977.9730725,3365,56.78,1,265910.9168935,472080.53498941846,851645.8419167816,1229397.875,834916.6,763863.7427784624
2014-12-24,965982.871715,5828,55.7,1,186016.37252700003,715187.0468798095,886948.8212416272,969564.8125,917829.6,726931.617073603
2014-12-26,1744196.91359,11428,54.59,1,1012258.433697,417931.0576331148,975962.1315223661,835631.0625,799921.56,1273850.7835507856
2014-12-27,740596.158932,1747,54.30742075736326,0,-16753.21688590001,744996.2955939259,914440.6384662576,1082727.875,757735.3,676240.8165416522
2014-12-28,716329.635071,1859,53.74257924263674,0,-219225.88926900004,916568.982267206,956868.788375716,834120.75,834989.75,676240.8165416522
2014-12-29,773998.401175,1783,53.46,0,-282606.8000535001,820638.2962972661,759562.6499691936,800515.3125,910268.7,676240.8165416522
2014-12-30,912970.533204,3494,54.14,0,-1103316.1588346,359037.7264374226,733679.496114617,892991.1875,815985.4,620050.6576186694
2014-12-31,844380.469674,5648,53.45,1,-220597.50339849992,358939.96804631135,806976.7410196705,856687.25,926322.8,717474.211396445
2015-01-01,12773.61698,12,53.085,1,-953209.254735,732372.1143507233,631470.471809666,893370.3125,730737.1,345371.7972157053
2015-01-02,657763.391981,4949,52.72,1,-1086433.521609,502814.6662304399,739697.7059227945,708350.4375,815985.4,701157.6393017875
2015-01-03,648880.686926,1306,52.05231276297335,0,-91715.472006,748072.9995554934,798548.2114213156,647102.0625,682063.5,676240.8165416522
2015-01-04,730923.776022,1295,50.717687237026645,0,14594.140951000038,732475.079500522,830160.7206040875,699999.5,686981.25,676240.8165416522
2015-01-05,569267.29796,1148,50.05,0,-204731.103215,673556.7479356689,625827.1002722447,782859.5,757735.3,671610.3741985395
2015-01-06,477886.741053,1042,47.98,0,-435083.792151,385384.27772335534,552805.1182371471,750738.0,834989.75,670499.3298592654
2015-01-07,494160.850117,1291,48.69,0,-350219.61955700006,323063.9045430306,530373.6247143546,585136.125,842033.4,676240.8165416522
2015-01-08,417482.689131,3063,48.8,0,404709.072151,608817.9916511108,516017.69879559986,345248.40625,341797.78,620050.6576186694
2015-01-09,439381.226073,4761,48.35,0,-218382.165908,409083.0859964646,557648.8242750217,588779.6875,677137.75,622264.5460906425
2015-01-10,569956.90801,954,47.77733941093969,1,-78923.77891600004,762259.1560223411,731640.2131350038,598435.5,663202.75,706770.5363715406
2015-01-11,694860.9511,1058,46.63266058906031,0,-36062.82492200006,665585.7649664714,715809.820586228,644404.0,799921.56,687888.8403925529
2015-01-12,442845.544014,1043,46.06,0,-126421.753946,588107.838734499,522450.8648490458,612867.5,601454.7,681546.5109415108
2015-01-13,393799.993059,1213,45.92,0,-84086.74799399998,339406.0255263834,468296.7150762535,511375.9375,490037.28,678546.8147095368
2015-01-14,400923.97107,1586,48.49,0,-93236.87904699997,390645.070043179,462311.5099285774,470810.5,490037.28,676240.8165416522
2015-01-15,371146.144942,2608,46.37,0,-46336.54418900004,579923.8949220175,438376.0863199814,444513.21875,454284.53,687736.8912331852
2015-01-16,423599.9357975,4510,48.49,0,-15781.29027549998,473458.0633136996,500710.7764316598,478058.09375,472593.97,618456.4238485214
2015-01-17,621865.434007,712,48.2065606882364,0,51908.52599699993,730929.0209400596,630133.8370464174,556261.75,601454.7,661066.4291657624
2015-01-18,678277.030991,577,47.64,0,-16583.92010899994,599084.5089792311,678449.0675978529,623641.1875,677137.75,508830.4340438878
2015-01-19,448217.896919,588,47.07343931176361,0,5372.352905000036,529799.246934335,496624.45731266856,532391.625,472593.97,520258.0968351543
2015-01-20,405308.77722,569,46.79,0,11508.784160999989,347059.420231833,448456.19440751546,453791.09375,393653.12,482516.5573229015
2015-01-21,413202.592067,697,47.85,0,12278.620996999962,364747.54653890734,443715.41993433714,423759.625,416064.94,656269.2870180227
2015-01-22,364862.5390355,2598,45.93,0,-6283.605906499957,522583.7438418735,447410.91280985787,428496.71875,406466.3,701949.1987798512
2015-01-23,416937.181925,4475,45.26,0,-6662.753872500034,494704.6752422377,510888.06734184374,478974.125,454284.53,660658.519432322
2015-01-24,588849.871003,632,45.14496774193548,0,-33015.563004,729184.7343554964,645410.5348714191,571088.6875,576051.75,599992.9021731206
2015-01-25,631623.951015,616,44.91503225806451,0,-46653.07997600001,640565.4261992987,701192.6323320396,607868.125,677137.75,578195.5351903768
2015-01-26,410009.617966,540,44.8,0,-38208.27895300003,551850.2765105681,521101.34795146604,522895.625,472593.97,459796.1105608185
2015-01-27,360009.850046,560,45.84,0,-45298.92717400001,423379.7311458249,477524.5829516858,447130.53125,442941.7,472916.0759315169
2015-01-28,376935.916035,639,44.08,0,-36266.67603199999,377790.887761206,465885.6396292574,412600.375,454284.53,618782.4562806464
2015-01-29,343062.160973,2696,44.12,0,-21800.37806250004,555524.4644484903,474962.7512303145,409916.8125,385831.2,701504.0301812176
2015-01-30,435899.6719165,4647,47.79,0,18962.48999150004,538875.0807198536,545368.170942957,460940.75,454284.53,628667.1000662656
2015-01-31,656205.841844,763,48.15510238429172,0,67355.97084100009,746879.891752319,675628.9356745916,554782.375,651667.0,661066.4291657624
2015-02-01,815294.475951,727,48.88489761570828,0,183670.524936,536509.8217745856,727520.426945506,599896.8125,619297.7,662177.4735050367
2015-02-02,538301.886974,653,49.25,0,128292.26900800005,509292.00370931474,542261.4989763828,546153.3125,454284.53,640374.0415924302
2015-02-03,475249.842928,583,53.04,0,115239.99288200004,374826.8994686273,495378.4755799912,466657.65625,385831.2,534503.7785740177
2015-02-04,451923.147059,687,48.45,0,74987.23102399998,371921.3655694749,471659.62533886055,435043.46875,393653.12,653347.4884184956
2015-02-05,407491.967944,2640,50.48,0,64429.80697099998,487652.1247517245,475177.35846086073,435699.59375,364354.34,620050.6576186694
2015-02-06,437147.54517,4645,51.66,0,1247.8732534999726,566834.1645506618,534805.0363288898,506534.875,470819.38,618456.4238485214
2015-02-07,599911.594879,721,51.992593267882185,0,-56294.24696500006,683936.8107973248,657431.7164179477,610913.1875,663202.75,662177.4735050367
2015-02-08,622994.231951,690,52.65740673211781,0,-192300.24399999995,497207.6002303257,703183.8149992174,681063.125,778848.3,659318.5388795258
2015-02-09,458002.152043,722,52.99,0,-80299.73493100004,458138.2101458977,514815.23789881234,578728.4375,537614.9,662177.4735050367
2015-02-10,400825.9849177,694,50.06,0,-74423.85801030003,362928.2173349352,451382.64775896864,500470.125,490037.28,659318.5388795258
2015-02-11,400115.3330245,766,48.8,0,-51807.81403449999,440575.9017445703,430265.64911505947,453416.09375,475912.0,662177.4735050367
2015-02-12,384963.142969,2613,51.17,0,-22528.824975,539475.2990368196,430217.4376240454,442366.71875,442941.7,620050.6576186694
2015-02-13,493265.468013,4536,52.66,0,56117.92284299998,554803.4808433634,488151.8919399171,483169.09375,472593.97,618456.4238485214
2015-02-14,562855.068099,697,52.81005610622779,0,-37056.52677999996,613589.1441887887,613093.4646134746,577659.625,623179.5,659318.5388795258
2015-02-15,434886.671834,576,53.11,0,-188107.56011700007,524363.1182551713,658439.1200920764,584465.0,576051.75,523728.9843668047
2015-02-16,420740.903983,574,53.409943893772216,1,-37261.248059999954,491818.5073928791,529669.256466943,471303.03125,475912.0,520846.50611086586
2015-02-17,483088.134093,609,53.56,1,82262.14917530003,429933.5217301498,478482.2537633936,430251.375,416064.94,589298.8314673528
2015-02-18,497499.057967,670,52.13,0,97383.7249425,376773.9070662744,406067.6344249854,447427.65625,416064.94,654244.1312881927
2015-02-19,436360.905914,2616,51.12,0,51397.76294500002,485083.12516005535,408659.6984291381,475794.65625,393653.12,620050.6576186694
2015-02-20,483681.015026,4387,49.95,0,-9584.452986999995,530526.388171331,466047.4176586297,514364.15625,490037.28,618456.4238485214
2015-02-21,572753.075038,443,49.85247265077139,0,9898.006938999984,686847.227574764,596839.3574804481,527709.875,601454.7,486228.4568895793
2015-02-22,691339.067796,573,49.65752734922861,0,256452.39596200007,636161.470646663,655665.2219904865,499517.0,470819.38,537518.1185324873
2015-02-23,443349.890841,425,49.56,0,22608.98685799999,498806.9612778633,475492.72573249147,547194.6875,454284.53,466396.84406016587
2015-02-24,407890.277971,411,48.48,0,-75197.85612200003,444174.258356772,430170.82698001864,514437.71875,490037.28,437348.60220699414
2015-02-25,395774.954032,476,50.25,0,-101724.10393500002,399577.8372535008,429978.50176017196,481424.59375,500191.22,475457.8418988383
2015-02-26,354938.226975,2631,47.65,0,-81422.678939,529396.8109572869,442605.8445669385,460330.28125,470819.38,650234.5570107213
2015-02-27,436488.424914,4475,49.84,0,-47192.590112000005,594030.848184432,516103.44642614125,491189.09375,490037.28,618456.4238485214
2015-02-28,635263.400075,504,49.7774824684432,0,62510.325037,739646.8209693034,653510.0693705159,559083.4375,606369.56,511277.6754534048
2015-03-01,820434.978924,617,49.6525175315568,0,129095.911128,490519.42174281215,718194.6758535885,627751.0,677137.75,598069.0120378167
2015-03-02,546037.787999,464,49.59,1,102687.89715800004,491903.21323153854,599677.4446521164,575558.875,472593.97,480520.5158454964
2015-03-03,492365.24083,571,50.43,0,84474.96285900002,434056.585334564,507491.6834010219,496424.46875,454284.53,520593.94347802293
2015-03-04,483330.548167,608,51.53,0,87555.59413500002,417127.6692565117,507585.1243281282,451307.8125,393653.12,559856.3507364789
2015-03-05,428599.809059,2679,50.76,0,73661.582084,479700.4767709237,522726.8442107286,449911.21875,402206.25,620050.6576186694
2015-03-06,463723.974873,4451,49.61,0,27235.549959000025,594546.8397418896,587449.0669904238,511857.4375,470819.38,618456.4238485214
2015-03-07,657377.210913,660,49.69502384291725,0,22113.81083800004,698382.398278225,726853.7780923767,613071.125,633543.4,652164.2573906268
2015-03-08,659563.411966,538,49.86497615708275,0,-160871.56695800007,495742.7411302763,783532.4404428143,702608.6875,803597.0,525625.7662263482
2015-03-09,480371.950086,557,49.95,0,-65665.83791300002,481656.6207399408,607369.6612396821,601655.75,543271.7,527934.5670942826
2015-03-10,457881.7640763,567,48.42,0,-34483.4767537,416931.03785551153,559273.1676186158,523785.3125,490037.28,496358.2658893685
2015-03-11,425617.727075,572,48.06,0,-57712.821092,381699.7573295114,548806.6189141368,488954.375,490037.28,490671.9168155588
2015-03-12,382588.6690535,2664,47.12,0,-46011.1400055,453703.2355257581,556189.9577809662,469609.03125,454284.53,666613.0971697624
2015-03-13,434805.995204,4501,44.88,0,-28917.979669000026,603638.2492009732,611639.7182944855,505176.71875,478959.78,658167.8129807733
2015-03-14,616609.760896,649,44.64243338008416,0,-40767.45001700008,690902.8518963881,740102.2778075442,587293.0625,663202.75,646531.6646746864
2015-03-15,662700.871933,636,44.16756661991585,0,3137.4599670000607,479147.7566067228,788606.439300109,616734.6875,677137.75,623300.0162905935
2015-03-16,466598.425914,597,43.93,0,-13773.524172000003,440557.9247735952,601270.6115666284,560679.875,490037.28,507378.0132136476
2015-03-17,415359.51603,581,43.39,0,-42522.248046300025,401071.0256985379,545413.2246805951,492061.0,475912.0,478175.9045708409
2015-03-18,398629.999994,600,44.63,0,-26987.72708099999,379389.2112074552,529596.5359399178,441658.28125,454284.53,507378.0132136476
2015-03-19,373324.3829895,2698,44.02,0,-9264.286063999984,467597.7471999025,529525.6668165341,432356.09375,393653.12,709010.3788617679
2015-03-20,467687.945081,4477,46.0,0,32881.94987700001,591840.0854978052,584518.5042905879,482974.84375,470819.38,662283.9864540163
2015-03-21,624099.228222,597,46.3500981767181,0,7489.467325999984,659935.5929334916,706933.0009894338,582268.0625,590568.1,533906.3295061397
2015-03-22,646466.401887,666,47.04990182328191,0,-16234.47004600009,469904.0332525168,753862.0829375096,619106.0,677137.75,658281.367591039
2015-03-23,462664.2370045,543,47.4,0,-3934.1889095000224,434697.8602403264,561295.8843019042,540159.9375,490037.28,482181.18004942185
2015-03-24,407369.722015,445,47.03,0,-7989.794014999992,485668.0018125356,500546.11846264533,464499.4375,454284.53,446751.20806350134
2015-03-25,408258.189916,579,48.75,0,9628.18992199999,419707.1733339655,485806.1314082537,427085.6875,391821.97,519619.64820329816
2015-03-26,367006.957001,2769,51.41,0,-6317.425988500007,595630.5159893872,492891.2711420421,437052.1875,413583.2,620050.6576186694
2015-03-27,436906.608975,4596,48.83,0,-30781.336106,612206.6395038617,539842.4182235257,495790.25,490037.28,618456.4238485214
2015-03-28,589854.7040575,587,48.78748807854138,0,-34244.52416449995,685214.2772746631,659577.1152110533,573280.8125,609984.44,544025.6553782655
2015-03-29,641213.770163,669,48.70251192145862,0,-5252.631723999977,452115.3177584433,707051.8899900636,598974.6875,663202.75,654676.9545669525
2015-03-30,437878.834978,632,48.66,0,-24785.40202649997,484514.9522074429,518194.4393869828,532735.375,478959.78,594207.4820356694
2015-03-31,443278.893073,590,47.72,0,35909.17105800001,467054.3769439767,460864.30270166206,455257.8125,442941.7,523796.2406723135
2015-04-01,557223.161038,777,50.12,1,148964.97112200002,457789.29035459575,509270.9565146897,436135.03125,454284.53,706766.8282732224
2015-04-02,524588.902022,2854,49.13,0,157581.94502100005,445631.9899261176,454302.0789061866,469833.8125,422506.9,620050.6576186694
2015-04-03,510296.785948,4598,49.62185057041332,1,73390.176973,606035.8251401338,566792.492724075,533362.75,472593.97,695012.8721009683
2015-04-04,653894.195903,712,50.605,0,64039.49184549996,719684.6590515045,638988.2480257885,589582.75,651667.0,662177.4735050367
2015-04-05,659669.577136,707,51.588149429586686,0,18455.806973000057,469500.4300770212,691224.3384763161,615504.8125,674110.3,662177.4735050367
2015-04-06,519734.816963,578,52.08,0,81855.98198499996,492353.6111388609,505762.8219854683,547862.9375,472593.97,525821.6985624362
2015-04-07,464788.21798,631,53.95,0,21509.324907,379835.1365083907,459932.7958396578,531539.5,472593.97,576897.7737522428
2015-04-08,461140.213006,753,50.44,0,-96082.94803200004,419085.5026813473,442131.5066476833,542270.0,615451.7,662177.4735050367
2015-04-09,398718.315935,2883,50.79,0,-125870.58608700005,454898.3712931775,450662.27143152815,526625.75,513880.06,620050.6576186694
2015-04-10,445869.298012,4725,51.63,0,-64427.48793599999,636126.8634388618,511455.28133011097,528774.375,523449.03,620760.9754303484
2015-04-11,610603.017074,736,51.71002244039271,0,-43291.17882899998,648401.198460468,638104.7206790487,590704.5625,663202.75,662177.4735050367
2015-04-12,659939.024086,715,51.86997755960729,1,269.4469500000123,498774.2824672086,746107.6344333919,622031.375,677137.75,700528.212476925
2015-04-13,453724.756048,643,51.95,0,-66010.06091499998,498239.9165399083,504480.0518287575,580475.5,513880.06,622728.0194498703
2015-04-14,403623.396979,666,53.3,1,-61164.821001,435735.96029201127,513312.7338035898,498970.625,478959.78,693074.2855424547
2015-04-15,438106.287965,739,56.25,0,-23033.92504099995,393570.5514858788,449154.32725953375,456593.21875,475912.0,662177.4735050367
2015-04-16,418643.193957,3374,56.69,0,19924.87802199996,455353.270183317,467022.56800876895,450876.90625,416064.94,620050.6576186694
2015-04-17,456303.236748,5102,55.71,0,10433.93873600004,612375.6051913953,519660.86952617933,502156.15625,472593.97,622896.3253349877
2015-04-18,629155.66071,1195,55.87504628330996,0,18552.643636,650750.0182824325,645705.4580808107,579072.375,623179.5,673467.4228802642
2015-04-19,684544.950159,1249,56.20495371669004,0,24605.92607299995,462255.3325353833,696065.146539089,615140.875,677137.75,673467.4228802642
2015-04-20,481694.770966,1146,56.37,0,27970.01491799997,379341.175026456,507812.7861558255,544828.4375,475912.0,671610.3741985395
2015-04-21,426018.313035,1090,55.58,1,22394.916055999987,405842.5140934933,507849.44818483246,478158.65625,442941.7,732084.7651988147
2015-04-22,421108.210059,1250,56.17,0,-16998.07790600002,383301.88485828944,438154.41263574845,459173.3125,472593.97,673467.4228802642
2015-04-23,392147.042002,3300,56.59,0,-26496.15195500001,546753.5438514294,440875.9056419411,458912.0,454284.53,620050.6576186694
2015-04-24,437625.507963,5216,55.98,0,-18677.728785000043,672402.9909204748,496089.24548330635,500932.46875,475912.0,622896.3253349877
2015-04-25,588781.512939,1185,55.87497054698457,0,-40374.14777099993,718597.3165327819,617235.7622849647,582870.875,619297.7,673467.4228802642
2015-04-26,625901.000988,1169,55.66502945301543,0,-58643.94917100005,525592.1746264775,663894.3525865081,618218.375,677137.75,673467.4228802642
2015-04-27,425049.148087,1046,55.56,0,-56645.62287899997,443238.1889884115,474178.1132540968,541987.4375,490037.28,671610.3741985395
2015-04-28,374839.1850745,1057,57.05,0,-51179.127960500016,495089.8205496764,423488.667820869,463115.1875,454284.53,671610.3741985395
2015-04-29,398724.330055,1012,58.55,0,-22383.880003999977,470002.93837779376,408872.6695251057,427616.09375,454284.53,676519.8394975584
2015-04-30,432612.141938,3267,59.62,0,40465.09993600001,522306.9804995637,418906.0001772051,432848.25,393653.12,620050.6576186694
2015-05-01,674509.400095,5555,59.1,1,236883.89213200007,699277.6171821888,541443.324236718,495238.75,472593.97,726931.617073603
2015-05-02,711052.273896,1343,59.0549873772791,0,122270.76095699996,731814.0034892808,605082.3243304001,629129.1875,651667.0,676240.8165416522
2015-05-03,742887.785029,1381,58.9650126227209,0,116986.78404100006,420098.6956999065,656827.6941452045,635117.5625,619297.7,676240.8165416522
2015-05-04,556245.147953,1282,58.92,0,131195.99986600003,499093.5843027007,472001.19688354817,547779.3125,454284.53,676240.8165416522
2015-05-05,509493.227021,1240,60.38,0,134654.04194650002,417954.379032406,424847.75404569495,483617.59375,406637.22,673467.4228802642
2015-05-06,504999.550962,1340,60.93,0,106275.22090699997,439757.4217827248,416595.25257871544,484135.09375,416064.94,676240.8165416522
2015-05-07,444082.309939,3372,58.99,0,11470.168001000013,444867.7709841391,421332.25938207074,533628.5,454284.53,620050.6576186694
2015-05-08,481304.22297,5130,59.41,0,-193205.17712500005,643629.5994128187,483031.0888573324,611167.4375,677137.75,622896.3253349877
2015-05-09,706705.4400759999,1156,59.3649873772791,1,-4346.833820000058,636929.4924697492,670887.1042229651,634607.0625,686981.25,736994.2304978338
