date,sales,cluster
2015-04-28,108879.18700399999,Cluster 3
2015-04-29,114965.42698,Cluster 3
2015-04-30,118092.550026,Cluster 3
2015-05-01,177288.850998,Cluster 3
2015-05-02,180282.686966,Cluster 3
2015-05-03,194456.232044,Cluster 3
2015-05-04,156028.869006,Cluster 3
2015-05-05,145770.109009,Cluster 3
2015-05-06,142826.239953,Cluster 3
2015-05-07,126355.465999,Cluster 3
2015-05-08,134087.333973,Cluster 3
2015-05-09,189834.674998,Cluster 3
2015-05-10,158136.566022,Cluster 3
2015-05-11,152131.680023,Cluster 3
2015-05-12,130759.296,Cluster 3
2015-05-13,131165.83999,Cluster 3
2015-05-14,115939.789062,Cluster 3
2015-05-15,144631.991995,Cluster 3
2015-05-16,191536.769004,Cluster 3
2015-05-17,221352.968117,Cluster 3
2015-05-18,142600.991039,Cluster 3
2015-05-19,126684.3540005,Cluster 3
2015-05-20,137529.711019,Cluster 3
2015-05-21,123330.071987,Cluster 3
2015-05-22,129327.847031,Cluster 3
2015-05-23,177907.5680015,Cluster 3
2015-05-24,199673.221879,Cluster 3
2015-05-25,156196.237998,Cluster 3
2015-05-26,136251.851976,Cluster 3
2015-05-27,140498.960012,Cluster 3
2015-05-28,124911.889008,Cluster 3
2015-05-29,152006.437011,Cluster 3
2015-05-30,231783.74698,Cluster 3
2015-05-31,281715.143968,Cluster 3
2015-06-01,221738.39699,Cluster 3
2015-06-02,212623.662,Cluster 3
2015-06-03,204977.495048,Cluster 3
2015-06-04,171698.058006,Cluster 3
2015-06-05,176109.127012,Cluster 3
2015-06-06,244337.43309,Cluster 3
2015-06-07,289510.458072,Cluster 3
2015-06-08,196108.862006,Cluster 3
2015-06-09,176833.0710342,Cluster 3
2015-06-10,179611.470921,Cluster 3
2015-06-11,145875.96898,Cluster 3
2015-06-12,168988.007957,Cluster 3
2015-06-13,229183.522956,Cluster 3
2015-06-14,269405.281025,Cluster 3
2015-06-15,189645.394017,Cluster 3
2015-06-16,192132.717005,Cluster 3
2015-06-17,189841.706091,Cluster 3
2015-06-18,156130.928102,Cluster 3
2015-06-19,176597.149941,Cluster 3
2015-06-20,254720.81098,Cluster 3
2015-06-21,225365.517056,Cluster 3
2015-06-22,202436.2591,Cluster 3
2015-06-23,183752.531028,Cluster 3
2015-06-24,179867.069996,Cluster 3
2015-06-25,447680.315922,Cluster 3
2015-06-26,163511.197937,Cluster 3
2015-06-27,225598.65107300002,Cluster 3
2015-06-28,266617.6549757,Cluster 3
2015-06-29,185242.79097,Cluster 3
2015-06-30,203164.353935,Cluster 3
2015-07-01,246228.514021,Cluster 3
2015-07-02,198983.310968,Cluster 3
2015-07-03,415909.54608400003,Cluster 3
2015-07-04,289261.440978,Cluster 3
2015-07-05,273772.07601,Cluster 3
2015-07-06,212431.878043,Cluster 3
2015-07-07,190952.0811255,Cluster 3
2015-07-08,201704.981898,Cluster 3
2015-07-09,163727.288896,Cluster 3
2015-07-10,173608.806057,Cluster 3
2015-07-11,217565.384044,Cluster 3
2015-07-12,252709.038937,Cluster 3
2015-07-13,186390.517086,Cluster 3
2015-07-14,173082.576988,Cluster 3
2015-07-15,187607.859035,Cluster 3
2015-07-16,169741.941055,Cluster 3
2015-07-17,180702.668995,Cluster 3
2015-07-18,231400.59901,Cluster 3
2015-07-19,254046.253971,Cluster 3
2015-07-20,198650.766003,Cluster 3
2015-07-21,179996.473018,Cluster 3
2015-07-22,180681.938997,Cluster 3
2015-07-23,150962.496951,Cluster 3
2015-07-24,168834.2230181,Cluster 3
2015-07-25,216654.270978,Cluster 3
2015-07-26,244337.644982,Cluster 3
2015-07-27,182856.241,Cluster 3
2015-07-28,170220.318898,Cluster 3
2015-07-29,175431.606004,Cluster 3
2015-07-30,153545.809008,Cluster 3
2015-07-31,188882.396971,Cluster 3
2015-08-01,283168.971112,Cluster 3
2015-08-02,284962.739984,Cluster 3
2015-08-03,215377.300012,Cluster 3
2015-08-04,203963.932065,Cluster 3
2015-08-05,199087.115994,Cluster 3
2015-08-06,164435.41507,Cluster 3
2015-08-07,178738.36402,Cluster 3
2015-08-08,208099.313004,Cluster 3
2015-08-09,178692.5700725,Cluster 3
2015-08-10,209313.431,Cluster 3
2015-08-11,188321.364971,Cluster 3
2015-08-12,189337.9508345,Cluster 3
2015-08-13,150224.287954,Cluster 3
2015-08-14,178083.254991,Cluster 3
2015-08-15,242549.445938,Cluster 3
2015-08-16,244484.741086,Cluster 3
2015-08-17,192838.903971,Cluster 3
2015-08-18,178615.064066,Cluster 3
2015-08-19,183131.842968,Cluster 3
2015-08-20,162679.427031,Cluster 3
2015-08-21,172398.959104,Cluster 3
2015-08-22,206884.484008,Cluster 3
2015-08-23,226748.393089,Cluster 3
2015-08-24,185202.3790473,Cluster 3
2015-08-25,172294.73698,Cluster 3
2015-08-26,171439.81501,Cluster 3
2015-08-27,148136.156984,Cluster 3
2015-08-28,166346.694005,Cluster 3
2015-08-29,221760.606968,Cluster 3
2015-08-30,251972.522013,Cluster 3
2015-08-31,205295.698109,Cluster 3
2015-09-01,235428.70599,Cluster 3
2015-09-02,228182.081929,Cluster 3
2015-09-03,186418.303015,Cluster 3
2015-09-04,189964.977972,Cluster 3
2015-09-05,253037.498966,Cluster 3
2015-09-06,283274.086966,Cluster 3
2015-09-07,206706.829004,Cluster 3
2015-09-08,187328.480021,Cluster 3
2015-09-09,191198.725981,Cluster 3
2015-09-10,152750.978002,Cluster 3
2015-09-11,172077.030023,Cluster 3
2015-09-12,232830.79497,Cluster 3
2015-09-13,256927.305983,Cluster 3
2015-09-14,193200.979966,Cluster 3
2015-09-15,192845.8699865,Cluster 3
2015-09-16,197056.672025,Cluster 3
2015-09-17,161365.045076,Cluster 3
2015-09-18,172418.619011,Cluster 3
2015-09-19,240225.613994,Cluster 3
2015-09-20,265647.532894,Cluster 3
2015-09-21,195020.591053,Cluster 3
2015-09-22,179734.400999,Cluster 3
2015-09-23,185417.112013,Cluster 3
2015-09-24,151133.804978,Cluster 3
2015-09-25,168034.371014,Cluster 3
2015-09-26,223434.491125,Cluster 3
2015-09-27,254912.445059,Cluster 3
2015-09-28,187425.9930082,Cluster 3
2015-09-29,174198.00112,Cluster 3
2015-09-30,191094.505001,Cluster 3
2015-10-01,209427.083015,Cluster 3
2015-10-02,211730.822834,Cluster 3
2015-10-03,289986.39399,Cluster 3
2015-10-04,294611.889982,Cluster 3
2015-10-05,211888.620955,Cluster 3
2015-10-06,190872.454983,Cluster 3
2015-10-07,194761.669997,Cluster 3
2015-10-08,164762.210038,Cluster 3
2015-10-09,199639.774038,Cluster 3
2015-10-10,209251.447968,Cluster 3
2015-10-11,244698.768981,Cluster 3
2015-10-12,196430.172854,Cluster 3
2015-10-13,168327.430915,Cluster 3
2015-10-14,185734.606274,Cluster 3
2015-10-15,157794.40099,Cluster 3
2015-10-16,183693.178056,Cluster 3
2015-10-17,236433.742014,Cluster 3
2015-10-18,273661.48692,Cluster 3
2015-10-19,193955.237025,Cluster 3
2015-10-20,186302.118102,Cluster 3
2015-10-21,181358.23397,Cluster 3
2015-10-22,143361.0189853,Cluster 3
2015-10-23,164926.020006,Cluster 3
2015-10-24,216403.58496,Cluster 3
2015-10-25,262300.947961,Cluster 3
2015-10-26,177031.507985,Cluster 3
2015-10-27,156635.793976,Cluster 3
2015-10-28,162831.293956,Cluster 3
2015-10-29,136391.7260155,Cluster 3
2015-10-30,168775.166086,Cluster 3
2015-10-31,232949.094,Cluster 3
2015-11-01,203513.519005,Cluster 3
2015-11-02,185055.89297,Cluster 3
2015-11-03,251748.15999,Cluster 3
2015-11-04,221715.719993,Cluster 3
2015-11-05,172508.504919,Cluster 3
2015-11-06,174285.952982,Cluster 3
2015-11-07,223180.045085,Cluster 3
2015-11-08,263974.994986,Cluster 3
2015-11-09,183147.244958,Cluster 3
2015-11-10,172524.257116,Cluster 3
2015-11-11,209775.330021,Cluster 3
2015-11-12,139804.0419517,Cluster 3
2015-11-13,167189.460013,Cluster 3
2015-11-14,218883.767954,Cluster 3
2015-11-15,267320.571978,Cluster 3
2015-11-16,194087.985985,Cluster 3
2015-11-17,172722.492987,Cluster 3
2015-11-18,183900.306,Cluster 3
2015-11-19,147360.716004,Cluster 3
2015-11-20,179359.849119,Cluster 3
2015-11-21,222358.985025,Cluster 3
2015-11-22,259528.1058785,Cluster 3
2015-11-23,194989.106087,Cluster 3
2015-11-24,165963.015993,Cluster 3
2015-11-25,174232.834005,Cluster 3
2015-11-26,140309.697984,Cluster 3
2015-11-27,162649.251015,Cluster 3
2015-11-28,205509.509855,Cluster 3
2015-11-29,267443.967994,Cluster 3
2015-11-30,199438.5700545,Cluster 3
2015-12-01,231628.804978,Cluster 3
2015-12-02,217385.758992,Cluster 3
2015-12-03,181874.69204,Cluster 3
2015-12-04,225780.937966,Cluster 3
2015-12-05,240057.88099499998,Cluster 3
2015-12-06,279923.0899995,Cluster 3
2015-12-07,212796.849958,Cluster 3
2015-12-08,189070.723987,Cluster 3
2015-12-09,190638.578035,Cluster 3
2015-12-10,179581.9269035,Cluster 3
2015-12-11,189814.84399,Cluster 3
2015-12-12,220485.509065,Cluster 3
2015-12-13,257729.8440545,Cluster 3
2015-12-14,200921.890965,Cluster 3
2015-12-15,211519.185092,Cluster 3
2015-12-16,224906.180183,Cluster 3
2015-12-17,212654.749061,Cluster 3
2015-12-18,213586.225875,Cluster 3
2015-12-19,274449.668059,Cluster 3
2015-12-20,298671.370008,Cluster 3
2015-12-21,275046.580073,Cluster 3
2015-12-22,593916.04037,Cluster 3
2015-12-23,319481.560683,Cluster 3
2015-12-24,298558.633051,Cluster 3
2015-12-26,238238.48098,Cluster 3
2015-12-27,212996.090984,Cluster 3
2015-12-28,201483.933995,Cluster 3
2015-12-29,227689.59599,Cluster 3
2015-12-30,270320.099998,Cluster 3
2015-12-31,278845.66643,Cluster 3
2013-01-01,2511.618999,Cluster 4
2013-01-02,97588.266006,Cluster 4
2013-01-03,76629.300005,Cluster 4
2013-01-04,69249.805,Cluster 4
2013-01-05,93795.409046,Cluster 4
2013-01-06,87260.26302,Cluster 4
2013-01-07,72619.615083,Cluster 4
2013-01-08,67910.387997,Cluster 4
2013-01-09,64584.325991,Cluster 4
2013-01-10,56090.069007,Cluster 4
2013-01-11,59509.618982,Cluster 4
2013-01-12,82155.3080005,Cluster 4
2013-01-13,83114.574009,Cluster 4
2013-01-14,64867.756027,Cluster 4
2013-01-15,70986.937034,Cluster 4
2013-01-16,62173.880992,Cluster 4
2013-01-17,57948.499992,Cluster 4
2013-01-18,59219.817029,Cluster 4
2013-01-19,89104.090991,Cluster 4
2013-01-20,81064.804008,Cluster 4
2013-01-21,68476.868017,Cluster 4
2013-01-22,63816.511993,Cluster 4
2013-01-23,59323.009013,Cluster 4
2013-01-24,57035.403007,Cluster 4
2013-01-25,59300.675001999996,Cluster 4
2013-01-26,84823.703018,Cluster 4
2013-01-27,79741.941063,Cluster 4
2013-01-28,65568.35498,Cluster 4
2013-01-29,61748.5359985,Cluster 4
2013-01-30,61169.669014,Cluster 4
2013-01-31,62959.197996,Cluster 4
2013-02-01,75455.601998,Cluster 4
2013-02-02,113511.989007,Cluster 4
2013-02-03,89158.040006,Cluster 4
2013-02-04,78275.220024,Cluster 4
2013-02-05,73080.957021,Cluster 4
2013-02-06,71730.365105,Cluster 4
2013-02-07,66626.212971,Cluster 4
2013-02-08,81394.918999,Cluster 4
2013-02-09,109230.548992,Cluster 4
2013-02-10,75261.483017,Cluster 4
2013-02-11,61232.359999,Cluster 4
2013-02-12,57351.2249975,Cluster 4
2013-02-13,73480.290979,Cluster 4
2013-02-14,67389.757996,Cluster 4
2013-02-15,67439.379991,Cluster 4
2013-02-16,95936.528044,Cluster 4
2013-02-17,71702.886026,Cluster 4
2013-02-18,73032.86512,Cluster 4
2013-02-19,68714.300014,Cluster 4
2013-02-20,66842.992003,Cluster 4
2013-02-21,64966.7369985,Cluster 4
2013-02-22,62473.307989,Cluster 4
2013-02-23,89444.758012,Cluster 4
2013-02-24,80070.312008,Cluster 4
2013-02-25,69249.797979,Cluster 4
2013-02-26,64154.7620695,Cluster 4
2013-02-27,64630.303019,Cluster 4
2013-02-28,63219.950002,Cluster 4
2013-03-01,81287.432978,Cluster 4
2013-03-02,113883.986011,Cluster 4
2013-03-03,97002.56102,Cluster 4
2013-03-04,84525.105002,Cluster 4
2013-03-05,72674.306039,Cluster 4
2013-03-06,70339.198989,Cluster 4
2013-03-07,65818.008993,Cluster 4
2013-03-08,68722.64704,Cluster 4
2013-03-09,96207.245997,Cluster 4
2013-03-10,82599.936997,Cluster 4
2013-03-11,74435.495975,Cluster 4
2013-03-12,62146.907015,Cluster 4
2013-03-13,61103.770986999996,Cluster 4
2013-03-14,58395.885992,Cluster 4
2013-03-15,68979.47499,Cluster 4
2013-03-16,100189.482998,Cluster 4
2013-03-17,90449.97296300001,Cluster 4
2013-03-18,75055.628005,Cluster 4
2013-03-19,70778.406977,Cluster 4
2013-03-20,68276.284982,Cluster 4
2013-03-21,61234.212982,Cluster 4
2013-03-22,68352.152988,Cluster 4
2013-03-23,94096.409951,Cluster 4
2013-03-24,82023.155974,Cluster 4
2013-03-25,73999.451986,Cluster 4
2013-03-26,67199.314997,Cluster 4
2013-03-27,65776.94102,Cluster 4
2013-03-28,84833.757025,Cluster 4
2013-03-29,75277.85898799999,Cluster 4
2013-03-30,96642.213993,Cluster 4
2013-03-31,80631.837025,Cluster 4
2013-04-01,95890.158992,Cluster 4
2013-04-02,84323.95802,Cluster 4
2013-04-03,80662.008867,Cluster 4
2013-04-04,70331.730975,Cluster 4
2013-04-05,72263.117002,Cluster 4
2013-04-06,103694.204001,Cluster 4
2013-04-07,89318.1479625,Cluster 4
2013-04-08,77088.876995,Cluster 4
2013-04-09,70600.881975,Cluster 4
2013-04-10,67670.219996,Cluster 4
2013-04-11,67160.14802,Cluster 4
2013-04-12,68832.137985,Cluster 4
2013-04-13,96748.739042,Cluster 4
2013-04-14,84987.238,Cluster 4
2013-04-15,74010.200009,Cluster 4
2013-04-16,72587.070008,Cluster 4
2013-04-17,70605.44791,Cluster 4
2013-04-18,61932.052006,Cluster 4
2013-04-19,66772.886022,Cluster 4
2013-04-20,96019.003985,Cluster 4
2013-04-21,84221.32302,Cluster 4
2013-04-22,74731.789999,Cluster 4
2013-04-23,67645.415001,Cluster 4
2013-04-24,65427.964,Cluster 4
2013-04-25,59200.094005,Cluster 4
2013-04-26,66482.476014,Cluster 4
2013-04-27,94777.380969,Cluster 4
2013-04-28,84042.2220043,Cluster 4
2013-04-29,73291.062996,Cluster 4
2013-04-30,71036.957978,Cluster 4
2013-05-01,89334.297969,Cluster 4
2013-05-02,76127.321002,Cluster 4
2013-05-03,74583.2170023,Cluster 4
2013-05-04,107160.305997,Cluster 4
2013-05-05,106294.647,Cluster 4
2013-05-06,83078.801027,Cluster 4
2013-05-07,73301.384018,Cluster 4
2013-05-08,67055.641993,Cluster 4
2013-05-09,80498.360011,Cluster 4
2013-05-10,74862.317977,Cluster 4
2013-05-11,113296.52602599999,Cluster 4
2013-05-12,175795.726041,Cluster 4
2013-05-13,83332.446016,Cluster 4
2013-05-14,76462.575041,Cluster 4
2013-05-15,72368.174991,Cluster 4
2013-05-16,70838.302925,Cluster 4
2013-05-17,74302.545982,Cluster 4
2013-05-18,107558.526018,Cluster 4
2013-05-19,102307.214035,Cluster 4
2013-05-20,78709.540003,Cluster 4
2013-05-21,73895.965002,Cluster 4
2013-05-22,67284.8500015,Cluster 4
2013-05-23,68534.980011,Cluster 4
2013-05-24,86350.90401,Cluster 4
2013-05-25,100964.13097299999,Cluster 4
2013-05-26,94371.145973,Cluster 4
2013-05-27,76658.704998,Cluster 4
2013-05-28,77997.6309955,Cluster 4
2013-05-29,69957.908998,Cluster 4
2013-05-30,73728.118006,Cluster 4
2013-05-31,70385.452992,Cluster 4
2013-06-01,127903.124994,Cluster 4
2013-06-02,123804.894997,Cluster 4
2013-06-03,94649.58898,Cluster 4
2013-06-04,87468.697999,Cluster 4
2013-06-05,79069.749991,Cluster 4
2013-06-06,71945.802946,Cluster 4
2013-06-07,75268.470025,Cluster 4
2013-06-08,102826.328,Cluster 4
2013-06-09,102749.45101,Cluster 4
2013-06-10,84947.904983,Cluster 4
2013-06-11,70423.12399000001,Cluster 4
2013-06-12,68918.970967,Cluster 4
2013-06-13,65479.1849902,Cluster 4
2013-06-14,67027.1160142,Cluster 4
2013-06-15,110766.32296800001,Cluster 4
2013-06-16,89407.451011,Cluster 4
2013-06-17,85278.69904200001,Cluster 4
2013-06-18,76184.6299975,Cluster 4
2013-06-19,69735.737018,Cluster 4
2013-06-20,70098.222006,Cluster 4
2013-06-21,70557.369003,Cluster 4
2013-06-22,100882.654002,Cluster 4
2013-06-23,97578.11701,Cluster 4
2013-06-24,77410.856052,Cluster 4
2013-06-25,222667.163973,Cluster 4
2013-06-26,68127.7210166,Cluster 4
2013-06-27,63629.530993,Cluster 4
2013-06-28,70766.547974,Cluster 4
2013-06-29,111321.132962,Cluster 4
2013-06-30,103379.741996,Cluster 4
2013-07-01,99107.773978,Cluster 4
2013-07-02,90643.52502,Cluster 4
2013-07-03,160462.772002,Cluster 4
2013-07-04,75868.191971,Cluster 4
2013-07-05,75368.806001,Cluster 4
2013-07-06,104295.125997,Cluster 4
2013-07-07,100798.632998,Cluster 4
2013-07-08,78800.91399,Cluster 4
2013-07-09,71515.5309863,Cluster 4
2013-07-10,68047.144084,Cluster 4
2013-07-11,64329.969013,Cluster 4
2013-07-12,62888.950007,Cluster 4
2013-07-13,92388.168211,Cluster 4
2013-07-14,82120.537987,Cluster 4
2013-07-15,77201.602009,Cluster 4
2013-07-16,73210.79302,Cluster 4
2013-07-17,68217.051002,Cluster 4
2013-07-18,64554.542998,Cluster 4
2013-07-19,65771.579005,Cluster 4
2013-07-20,91939.68001,Cluster 4
2013-07-21,85106.434023,Cluster 4
2013-07-22,75440.950035,Cluster 4
2013-07-23,72054.534048,Cluster 4
2013-07-24,66321.6460267,Cluster 4
2013-07-25,67539.5729897,Cluster 4
2013-07-26,68622.878972,Cluster 4
2013-07-27,91162.1719832,Cluster 4
2013-07-28,84255.730012,Cluster 4
2013-07-29,74152.038961,Cluster 4
2013-07-30,74443.47497,Cluster 4
2013-07-31,82267.721986,Cluster 4
2013-08-01,92047.2479461,Cluster 4
2013-08-02,83044.20198900001,Cluster 4
2013-08-03,116284.678014,Cluster 4
2013-08-04,102535.334016,Cluster 4
2013-08-05,92052.989975,Cluster 4
2013-08-06,86651.360013,Cluster 4
2013-08-07,73522.638012,Cluster 4
2013-08-08,76337.284002,Cluster 4
2013-08-09,72726.106026,Cluster 4
2013-08-10,109311.780016,Cluster 4
2013-08-11,90330.4650123,Cluster 4
2013-08-12,83965.650993,Cluster 4
2013-08-13,75171.085008,Cluster 4
2013-08-14,67678.513986,Cluster 4
2013-08-15,71362.091991,Cluster 4
2013-08-16,80863.682004,Cluster 4
2013-08-17,101226.6719797,Cluster 4
2013-08-18,94954.054003,Cluster 4
2013-08-19,81008.674004,Cluster 4
2013-08-20,83045.243967,Cluster 4
2013-08-21,74170.174021,Cluster 4
2013-08-22,73197.484013,Cluster 4
2013-08-23,70606.557026,Cluster 4
2013-08-24,94409.911998,Cluster 4
2013-08-25,88847.654973,Cluster 4
2013-08-26,79707.1390273,Cluster 4
2013-08-27,76591.248035,Cluster 4
2013-08-28,67853.06400500001,Cluster 4
2013-08-29,67797.940979,Cluster 4
2013-08-30,74624.38598,Cluster 4
2013-08-31,113870.342995,Cluster 4
2013-09-01,123060.202992,Cluster 4
2013-09-02,97839.578994,Cluster 4
2013-09-03,90561.139978,Cluster 4
2013-09-04,81890.425893,Cluster 4
2013-09-05,75704.056065,Cluster 4
2013-09-06,71032.405991,Cluster 4
2013-09-07,108487.307965,Cluster 4
2013-09-08,104856.349018,Cluster 4
2013-09-09,81551.74699,Cluster 4
2013-09-10,73020.87298,Cluster 4
2013-09-11,69937.439952,Cluster 4
2013-09-12,66493.0749,Cluster 4
2013-09-13,66791.444021,Cluster 4
2013-09-14,103687.334003,Cluster 4
2013-09-15,102762.235992,Cluster 4
2013-09-16,83682.271966,Cluster 4
2013-09-17,80300.124003,Cluster 4
2013-09-18,69482.757987,Cluster 4
2013-09-19,66129.115995,Cluster 4
2013-09-20,68927.6019691,Cluster 4
2013-09-21,100097.330007,Cluster 4
2013-09-22,96269.359007,Cluster 4
2013-09-23,80303.972016,Cluster 4
2013-09-24,73223.256999,Cluster 4
2013-09-25,68524.777026,Cluster 4
2013-09-26,65335.8768898,Cluster 4
2013-09-27,68808.016997,Cluster 4
2013-09-28,103122.378983,Cluster 4
2013-09-29,96231.613991,Cluster 4
2013-09-30,86759.1379983,Cluster 4
2013-10-01,96885.203003,Cluster 4
2013-10-02,87503.234995,Cluster 4
2013-10-03,81780.455027,Cluster 4
2013-10-04,77526.914995,Cluster 4
2013-10-05,111556.428001,Cluster 4
2013-10-06,97382.457995,Cluster 4
2013-10-07,84042.083985,Cluster 4
2013-10-08,79633.628993,Cluster 4
2013-10-09,71421.440984,Cluster 4
2013-10-10,74868.3320703,Cluster 4
2013-10-11,86617.07606,Cluster 4
2013-10-12,96799.3599957,Cluster 4
2013-10-13,96188.1409956,Cluster 4
2013-10-14,81372.5479724,Cluster 4
2013-10-15,74917.491005,Cluster 4
2013-10-16,74711.344989,Cluster 4
2013-10-17,69501.746997,Cluster 4
2013-10-18,67664.388017,Cluster 4
2013-10-19,102591.244019,Cluster 4
2013-10-20,103939.1229591,Cluster 4
2013-10-21,80590.106013,Cluster 4
2013-10-22,74491.375102,Cluster 4
2013-10-23,69836.9180113,Cluster 4
2013-10-24,62805.190969,Cluster 4
2013-10-25,66451.184991,Cluster 4
2013-10-26,95784.64897,Cluster 4
2013-10-27,98524.7909749,Cluster 4
2013-10-28,84044.565982,Cluster 4
2013-10-29,74610.319031,Cluster 4
2013-10-30,67303.4550073,Cluster 4
2013-10-31,71160.246988,Cluster 4
2013-11-01,87203.803999,Cluster 4
2013-11-02,106461.985001,Cluster 4
2013-11-03,111342.466998,Cluster 4
2013-11-04,95443.120985,Cluster 4
2013-11-05,92778.394994,Cluster 4
2013-11-06,81444.648018,Cluster 4
2013-11-07,77453.498055,Cluster 4
2013-11-08,78259.902019,Cluster 4
2013-11-09,104359.141002,Cluster 4
2013-11-10,110401.805002,Cluster 4
2013-11-11,85575.87598,Cluster 4
2013-11-12,76420.424009,Cluster 4
2013-11-13,71830.1929931,Cluster 4
2013-11-14,67914.5859687,Cluster 4
2013-11-15,72942.053065,Cluster 4
2013-11-16,105342.6800295,Cluster 4
2013-11-17,107335.121019,Cluster 4
2013-11-18,88780.729044,Cluster 4
2013-11-19,75395.450996,Cluster 4
2013-11-20,76047.447899,Cluster 4
2013-11-21,68244.343005,Cluster 4
2013-11-22,69041.332022,Cluster 4
2013-11-23,99729.41499,Cluster 4
2013-11-24,101838.494073,Cluster 4
2013-11-25,80810.1810172,Cluster 4
2013-11-26,71738.83699,Cluster 4
2013-11-27,68665.577006,Cluster 4
2013-11-28,72693.78801,Cluster 4
2013-11-29,73253.005967,Cluster 4
2013-11-30,116239.990008,Cluster 4
2013-12-01,128603.578003,Cluster 4
2013-12-02,100852.374002,Cluster 4
2013-12-03,91676.313992,Cluster 4
2013-12-04,89419.914989,Cluster 4
2013-12-05,78300.029995,Cluster 4
2013-12-06,78253.613011,Cluster 4
2013-12-07,113290.575984,Cluster 4
2013-12-08,110648.440979,Cluster 4
2013-12-09,94706.492042,Cluster 4
2013-12-10,99061.533974,Cluster 4
2013-12-11,82827.836968,Cluster 4
2013-12-12,83529.548993,Cluster 4
2013-12-13,85418.9130327,Cluster 4
2013-12-14,113191.943982,Cluster 4
2013-12-15,119818.545986,Cluster 4
2013-12-16,103282.765974,Cluster 4
2013-12-17,103688.016991,Cluster 4
2013-12-18,106507.155064,Cluster 4
2013-12-19,107027.457122,Cluster 4
2013-12-20,111071.74193,Cluster 4
2013-12-21,145051.781988,Cluster 4
2013-12-22,262109.46779,Cluster 4
2013-12-23,164347.272179,Cluster 4
2013-12-24,154750.05578,Cluster 4
2013-12-26,112950.382076,Cluster 4
2013-12-27,114314.438004,Cluster 4
2013-12-28,137676.55500300002,Cluster 4
2013-12-29,116835.9659417,Cluster 4
2013-12-30,148525.8049625,Cluster 4
2013-12-31,132254.993957,Cluster 4
2014-01-01,8602.065404,Cluster 4
2014-01-02,164982.572659,Cluster 4
2014-01-03,135262.113819,Cluster 4
2014-01-04,173390.2389659,Cluster 4
2014-01-05,162182.603016,Cluster 4
2014-01-06,118510.811002,Cluster 4
2014-01-07,122858.7834538,Cluster 4
2014-01-08,116622.398196,Cluster 4
2014-01-09,103616.784061,Cluster 4
2014-01-10,102131.48801,Cluster 4
2014-01-11,157154.985912,Cluster 4
2014-01-12,148621.133943,Cluster 4
2014-01-13,118982.6810135,Cluster 4
2014-01-14,111437.822184,Cluster 4
2014-01-15,109264.231658,Cluster 4
2014-01-16,105195.27116,Cluster 4
2014-01-17,104113.203624,Cluster 4
2014-01-18,152267.143002,Cluster 4
2014-01-19,146302.080998,Cluster 4
2014-01-20,118384.442988,Cluster 4
2014-01-21,123199.08549900001,Cluster 4
2014-01-22,106554.210908,Cluster 4
2014-01-23,98081.63482769999,Cluster 4
2014-01-24,104079.393009,Cluster 4
2014-01-25,149587.72601,Cluster 4
2014-01-26,145660.641961,Cluster 4
2014-01-27,114763.481045,Cluster 4
2014-01-28,109542.473992,Cluster 4
2014-01-29,101027.465918,Cluster 4
2014-01-30,95533.4531,Cluster 4
2014-01-31,114207.244492,Cluster 4
2014-02-01,140531.632015,Cluster 4
2014-02-02,119135.479008,Cluster 4
2014-02-03,101058.5769915,Cluster 4
2014-02-04,95382.637924,Cluster 4
2014-02-05,83023.1119835,Cluster 4
2014-02-06,81854.150598,Cluster 4
2014-02-07,82044.407916,Cluster 4
2014-02-08,118027.55799,Cluster 4
2014-02-09,100738.2790291,Cluster 4
2014-02-10,88533.003977,Cluster 4
2014-02-11,83900.935983,Cluster 4
2014-02-12,83445.167996,Cluster 4
2014-02-13,80495.288885,Cluster 4
2014-02-14,79471.789085,Cluster 4
2014-02-15,119129.278056,Cluster 4
2014-02-16,109686.171995,Cluster 4
2014-02-17,91918.5399395,Cluster 4
2014-02-18,84738.583001,Cluster 4
2014-02-19,76984.399958,Cluster 4
2014-02-20,72906.222479,Cluster 4
2014-02-21,75910.109007,Cluster 4
2014-02-22,112207.789026,Cluster 4
2014-02-23,95528.476,Cluster 4
2014-02-24,90059.894997,Cluster 4
2014-02-25,82919.224006,Cluster 4
2014-02-26,79993.366991,Cluster 4
2014-02-27,79039.376899,Cluster 4
2014-02-28,99203.619011,Cluster 4
2014-03-01,219382.8079857,Cluster 4
2014-03-02,146586.893016,Cluster 4
2014-03-03,120571.910015,Cluster 4
2014-03-04,121690.31301,Cluster 4
2014-03-05,157683.009038,Cluster 4
2014-03-06,135571.152699,Cluster 4
2014-03-07,126359.660939,Cluster 4
2014-03-08,151822.568993,Cluster 4
2014-03-09,154107.673024,Cluster 4
2014-03-10,127455.341006,Cluster 4
2014-03-11,118662.763689,Cluster 4
2014-03-12,114864.0373,Cluster 4
2014-03-13,103089.008788,Cluster 4
2014-03-14,113191.060624,Cluster 4
2014-03-15,151849.56197,Cluster 4
2014-03-16,151681.349971,Cluster 4
2014-03-17,130863.791992,Cluster 4
2014-03-18,122493.72624,Cluster 4
2014-03-19,115865.120479,Cluster 4
2014-03-20,110534.026898,Cluster 4
2014-03-21,115536.282,Cluster 4
2014-03-22,161035.271993,Cluster 4
2014-03-23,142854.959034,Cluster 4
2014-03-24,119649.628974,Cluster 4
2014-03-25,119941.0614388,Cluster 4
